step,epoch,loss,lr,grad_norm
0,0,3.9855551719665527,0.0,2.33365797996521
25,0,3.9350976943969727,2.5e-05,2.198366641998291
50,0,3.833573818206787,5e-05,2.270447254180908
75,0,3.556849479675293,7.500000000000001e-05,1.9943026304244995
100,0,3.3322012424468994,0.0001,2.0808396339416504
125,0,2.957247257232666,9.991785905592148e-05,2.1950020790100098
147,0,,,
150,1,2.9872570037841797,9.967170610907369e-05,2.2075142860412598
175,1,2.7276268005371094,9.92623499288743e-05,2.024613618850708
200,1,2.607008934020996,9.869113551144754e-05,2.2587432861328125
225,1,2.6277916431427,9.795993966045417e-05,2.23714542388916
250,1,2.453289031982422,9.707116482059446e-05,2.3431084156036377
275,1,2.397407054901123,9.602773118404518e-05,2.7832672595977783
294,1,,,
300,2,2.317687511444092,9.48330670957659e-05,3.171323299407959
325,2,2.3033223152160645,9.349109778919936e-05,2.5627315044403076
350,2,2.2051584720611572,9.20062324893762e-05,2.6307525634765625
375,2,2.291348934173584,9.038334992579863e-05,3.1768360137939453
400,2,2.0888290405273438,8.862778230270275e-05,2.3160431385040283
425,2,2.201435089111328,8.674529777936673e-05,2.8406307697296143
441,2,,,
450,3,2.027151584625244,8.474208151802898e-05,2.503373622894287
475,3,2.054486036300659,8.262471536168547e-05,2.3107516765594482
500,3,2.165719985961914,8.040015620853789e-05,2.336357831954956
525,3,1.9809274673461914,7.807571315414614e-05,2.6605024337768555
550,3,2.2892191410064697,7.565902347638806e-05,2.8545899391174316
575,3,1.885034441947937,7.315802754213061e-05,2.5365149974823
588,3,,,
600,4,2.0530271530151367,7.05809427180609e-05,2.6178088188171387
625,4,1.9231116771697998,6.79362363713957e-05,2.5293028354644775
650,4,2.1731157302856445,6.523259804918e-05,2.7880396842956543
675,4,1.8935976028442383,6.24789109275832e-05,3.009767770767212
700,4,2.1329054832458496,5.968422262499983e-05,3.3794028759002686
725,4,1.9560418128967285,5.685771547485311e-05,2.7171308994293213
735,4,,,
750,5,1.9772800207138062,5.4008676355773344e-05,2.628736734390259
775,5,1.8381407260894775,5.114646617827884e-05,2.74521541595459
800,5,1.8138039112091064,4.8280489128214804e-05,2.4811787605285645
825,5,1.8257694244384766,4.5420161768005264e-05,2.5314676761627197
850,5,2.0577566623687744,4.257488209723982e-05,2.651423931121826
875,5,1.8413457870483398,3.975399867425146e-05,2.575582265853882
882,5,,,
900,6,1.9756975173950195,3.6966779900140194e-05,2.617715835571289
925,6,1.8547842502593994,3.422238356616431e-05,2.7877533435821533
950,6,1.9392013549804688,3.1529826764555806e-05,3.512281656265259
975,6,1.971463680267334,2.889795626162143e-05,3.1809067726135254
1000,6,1.7196049690246582,2.633541943047334e-05,2.624396562576294
1025,6,1.8857295513153076,2.3850635838893348e-05,2.9118294715881348
1029,6,,,
1050,7,2.0550527572631836,2.1451769585683197e-05,3.5550451278686523
1075,7,1.6788253784179688,1.9146702476393196e-05,2.9501800537109375
1100,7,1.6655093431472778,1.6943008126564163e-05,2.808068037033081
1125,7,1.7244772911071777,1.4847927077570323e-05,2.598156690597534
1150,7,1.7743077278137207,1.2868343006823114e-05,2.9524452686309814
1175,7,1.9364211559295654,1.101076011050065e-05,3.4687576293945312
1176,7,,,
1200,8,1.6393746137619019,9.281281733115288e-06,2.580167531967163
1225,8,1.770808219909668,7.685590314134294e-06,2.5338191986083984
1250,8,1.7696267366409302,6.228928717542204e-06,3.2632763385772705
1275,8,1.9004161357879639,4.916083005688865e-06,2.757046699523926
1300,8,2.0840187072753906,3.7513667140223417e-06,3.3866147994995117
1323,8,,,
1325,9,1.8234000205993652,2.738606678373873e-06,3.1109917163848877
1350,9,1.9658647775650024,1.8811304613615909e-06,2.9228672981262207
1375,9,1.8911895751953125,1.1817554192251e-06,3.1465606689453125
1400,9,1.6776375770568848,6.427794450134528e-07,2.9612908363342285
1425,9,1.886345624923706,2.6597341854092684e-07,2.949707269668579
1450,9,1.6465704441070557,5.257538791749172e-08,2.355219602584839
1470,9,,,
